ticker,company_name,exchange,industry,market_cap,universe_order,session_date,close,daily_change_pct,weighted_momentum_score,stock_return_90d,index_return_90d,relative_performance,rs_pct,weighted_momentum_pct,rs_pct_blended,rs_rating,weighted_momentum_rating,latest_rs_rating
RUNE-USD,THORChain,Crypto,DeFi,,33,2026-04-28,0.5056520104408264,-0.05080265724288768,23.387497263285773,-0.09826889858259102,-0.14390267725157402,0.045633778668982994,0.8974358974358975,0.9743589743589743,0.9512820512820512,94,96,97
RUNE-USD,THORChain,Crypto,DeFi,,33,2026-04-29,0.4969269931316376,-1.7254983919835265,22.459539678494966,-0.05404177077021877,-0.10389413854528917,0.049852367775070405,0.8717948717948718,1.0,0.9615384615384615,95,99,97
RUNE-USD,THORChain,Crypto,DeFi,,33,2026-04-30,0.4984279870986938,0.3020552289979106,21.438773072759542,-0.03121739848717986,-0.0930044087979831,0.06178701031080325,0.8717948717948718,1.0,0.9615384615384615,95,99,97
RUNE-USD,THORChain,Crypto,DeFi,,33,2026-05-01,0.5076220035552979,1.8446027700253387,18.458090000693694,0.07011748634188786,-0.005623389787830391,0.07574087612971825,0.9487179487179487,0.9743589743589743,0.9666666666666666,96,96,97
RUNE-USD,THORChain,Crypto,DeFi,,33,2026-05-02,0.5107430219650269,0.6148311908999116,17.121384211570945,0.10930049120019825,0.021861861825287265,0.08743862937491098,0.8717948717948718,0.9487179487179487,0.9256410256410257,92,94,97
RUNE-USD,THORChain,Crypto,DeFi,,33,2026-05-03,0.5151230096817017,0.8575717196924737,15.104326364633547,0.1021338202329225,-0.0019130947258394482,0.10404691495876195,0.8974358974358975,0.9487179487179487,0.9333333333333333,92,94,97
RUNE-USD,THORChain,Crypto,DeFi,,33,2026-05-04,0.5235080122947693,1.6277670489324159,18.090767497116154,0.15915496443054744,0.05545633582320342,0.10369862860734402,0.9230769230769231,1.0,0.9769230769230769,97,99,97
TON-USD,Toncoin,Crypto,Layer 1,,10,2026-04-15,0.0054290001280605,,25.03579269254592,-0.28140302913437887,-0.21712037199956302,-0.06428265713481585,0.6923076923076923,1.0,0.9076923076923076,90,99,90
TON-USD,Toncoin,Crypto,Layer 1,,10,2026-04-16,0.0053550000302493,-1.3630520549948288,21.602840103632115,-0.28590478875408376,-0.21327358683068876,-0.072631201923395,0.5897435897435898,0.9743589743589743,0.8589743589743589,85,96,90
TON-USD,Toncoin,Crypto,Layer 1,,10,2026-04-17,0.0058889999054372,9.971986408430332,37.952162855115226,-0.22144367806921372,-0.18899118443676433,-0.0324524936324494,0.8205128205128205,0.9743589743589743,0.9282051282051281,92,96,90
TON-USD,Toncoin,Crypto,Layer 1,,10,2026-04-18,0.0057899998500943,-1.6811013233587357,31.46326723818367,-0.24609375047368953,-0.19125677178541844,-0.05483697868827109,0.7435897435897436,1.0,0.923076923076923,91,99,90
TON-USD,Toncoin,Crypto,Layer 1,,10,2026-04-19,0.0059360000304877,2.5215921273473274,33.86619974451328,-0.1827068801053422,-0.20201530194498796,0.019308421839645762,0.8461538461538461,1.0,0.9538461538461538,94,99,90
TON-USD,Toncoin,Crypto,Layer 1,,10,2026-04-20,0.0059360000304877,0.0,31.924760152767373,-0.12525787726525262,-0.1408476409163789,0.015589763651126298,0.8717948717948718,1.0,0.9615384615384615,95,99,90
TON-USD,Toncoin,Crypto,Layer 1,,10,2026-04-21,0.0059360000304877,0.0,28.60957750012807,-0.13203686261549652,-0.1457219776034634,0.013685114987966873,0.8717948717948718,1.0,0.9615384615384615,95,99,90
TON-USD,Toncoin,Crypto,Layer 1,,10,2026-04-22,0.0060749999247491,2.3416424115142664,33.569913405228526,-0.08893222707817094,-0.12585560946744945,0.0369233823892785,0.9230769230769231,1.0,0.9769230769230769,97,99,90
TON-USD,Toncoin,Crypto,Layer 1,,10,2026-04-23,0.0059580001980066,-1.9259214517164502,30.70282447183137,-0.11352476831601566,-0.125524418635506,0.011999650319490351,0.8974358974358975,1.0,0.9692307692307691,96,99,90
TON-USD,Toncoin,Crypto,Layer 1,,10,2026-04-24,0.006002000067383,0.7385006363564983,25.853991982037925,-0.09211915970498596,-0.13079705780395778,0.03867789809897182,0.8974358974358975,1.0,0.9692307692307691,96,99,90
TON-USD,Toncoin,Crypto,Layer 1,,10,2026-04-25,0.0061119999736547,1.832720843664748,29.64095178413917,-0.06530053703086025,-0.10349975147194668,0.038199214441086426,0.8717948717948718,0.9743589743589743,0.9435897435897436,93,96,90
TON-USD,Toncoin,Crypto,Layer 1,,10,2026-04-26,0.0061119999736547,0.0,25.821723675272224,-0.0691441037963697,-0.10886952374866288,0.03972541995229317,0.8717948717948718,1.0,0.9615384615384615,95,99,90
TON-USD,Toncoin,Crypto,Layer 1,,10,2026-04-27,0.0060970000922679,-0.2454169085643998,20.86893324073977,-0.06659519683065818,-0.13171275835635,0.06511756152569181,0.9230769230769231,0.9743589743589743,0.9589743589743589,95,96,90
